0.1, 0.30569947, 0.45736435
0.2, 0.2642487, 0.39534885
0.30000001, 0.21761657, 0.3255814
0.40000001, 0.15025906, 0.2248062
0.5, 0.088082902, 0.13178295
0.60000002, 0.062176164, 0.093023255
0.69999999, 0.03626943, 0.054263566
0.80000001, 0.005181347, 0.007751938
0.89999998, 0.005181347, 0.007751938
1, 0, 0

